date,year,month,month_num,country,visitors
2008-09-01,2008.0,Sep,9,Germany,5025.0
2008-09-01,2008.0,Sep,9,Italy,874.0
2008-09-01,2008.0,Sep,9,Japan,538.0
2008-09-01,2008.0,Sep,9,Netherlands,1629.0
2008-09-01,2008.0,Sep,9,Norway,3897.0
2008-09-01,2008.0,Sep,9,Other,5920.0
2008-09-01,2008.0,Sep,9,Poland,1703.0
2008-09-01,2008.0,Sep,9,Spain,1054.0
2008-09-01,2008.0,Sep,9,Sweden,3337.0
2008-09-01,2008.0,Sep,9,Switzerland,598.0
2008-09-01,2008.0,Sep,9,UK,6812.0
2008-09-01,2008.0,Sep,9,USA,3784.0
2008-10-01,2008.0,Oct,10,Canada,967.0
2008-10-01,2008.0,Oct,10,China,555.0
2008-10-01,2008.0,Oct,10,Denmark,2909.0
2008-10-01,2008.0,Oct,10,Finland,995.0
2008-10-01,2008.0,Oct,10,France,850.0
2008-10-01,2008.0,Oct,10,Germany,1865.0
2008-10-01,2008.0,Oct,10,Italy,312.0
2008-10-01,2008.0,Oct,10,Japan,455.0
2008-10-01,2008.0,Oct,10,Netherlands,1191.0
2008-10-01,2008.0,Oct,10,Norway,3520.0
2008-10-01,2008.0,Oct,10,Other,5233.0
2008-10-01,2008.0,Oct,10,Poland,1445.0
2008-10-01,2008.0,Oct,10,Spain,457.0
2008-10-01,2008.0,Oct,10,Sweden,2946.0
2008-10-01,2008.0,Oct,10,Switzerland,214.0
2008-10-01,2008.0,Oct,10,UK,6377.0
2008-10-01,2008.0,Oct,10,USA,2535.0
2008-11-01,2008.0,Nov,11,Canada,225.0
2008-11-01,2008.0,Nov,11,China,359.0
2008-11-01,2008.0,Nov,11,Denmark,2391.0
2008-11-01,2008.0,Nov,11,Finland,468.0
2008-11-01,2008.0,Nov,11,France,804.0
2008-11-01,2008.0,Nov,11,Germany,1201.0
2008-11-01,2008.0,Nov,11,Italy,183.0
2008-11-01,2008.0,Nov,11,Japan,468.0
2008-11-01,2008.0,Nov,11,Netherlands,895.0
2008-11-01,2008.0,Nov,11,Norway,2392.0
2008-11-01,2008.0,Nov,11,Other,4633.0
2008-11-01,2008.0,Nov,11,Poland,1254.0
2008-11-01,2008.0,Nov,11,Spain,147.0
2008-11-01,2008.0,Nov,11,Sweden,1857.0
2008-11-01,2008.0,Nov,11,Switzerland,100.0
2008-11-01,2008.0,Nov,11,UK,4957.0
2008-11-01,2008.0,Nov,11,USA,2042.0
2008-12-01,2008.0,Dec,12,Canada,191.0
2008-12-01,2008.0,Dec,12,China,301.0
2008-12-01,2008.0,Dec,12,Denmark,1869.0
2008-12-01,2008.0,Dec,12,Finland,335.0
2008-12-01,2008.0,Dec,12,France,779.0
2008-12-01,2008.0,Dec,12,Germany,1272.0
2008-12-01,2008.0,Dec,12,Italy,192.0
2008-12-01,2008.0,Dec,12,Japan,726.0
2008-12-01,2008.0,Dec,12,Netherlands,688.0
2008-12-01,2008.0,Dec,12,Norway,1686.0
2008-12-01,2008.0,Dec,12,Other,3633.0
2008-12-01,2008.0,Dec,12,Poland,3341.0
2008-12-01,2008.0,Dec,12,Spain,171.0
2008-12-01,2008.0,Dec,12,Sweden,1464.0
2008-12-01,2008.0,Dec,12,Switzerland,113.0
2008-12-01,2008.0,Dec,12,UK,3553.0
2008-12-01,2008.0,Dec,12,USA,1708.0
2009-01-01,2009.0,Jan,1,Canada,191.0
2009-01-01,2009.0,Jan,1,China,150.0
2009-01-01,2009.0,Jan,1,Denmark,1910.0
2009-01-01,2009.0,Jan,1,Finland,316.0
2009-01-01,2009.0,Jan,1,France,914.0
2009-01-01,2009.0,Jan,1,Germany,1482.0
2009-01-01,2009.0,Jan,1,Italy,266.0
2009-01-01,2009.0,Jan,1,Japan,971.0
2009-01-01,2009.0,Jan,1,Netherlands,559.0
2009-01-01,2009.0,Jan,1,Norway,1431.0
2009-01-01,2009.0,Jan,1,Other,2929.0
2009-01-01,2009.0,Jan,1,Poland,686.0
2009-01-01,2009.0,Jan,1,Spain,221.0
2009-01-01,2009.0,Jan,1,Sweden,1440.0
2009-01-01,2009.0,Jan,1,Switzerland,268.0
2009-01-01,2009.0,Jan,1,UK,3865.0
2009-01-01,2009.0,Jan,1,USA,2386.0
2009-02-01,2009.0,Feb,2,Canada,151.0
2009-02-01,2009.0,Feb,2,China,116.0
2009-02-01,2009.0,Feb,2,Denmark,1885.0
2009-02-01,2009.0,Feb,2,Finland,322.0
2009-02-01,2009.0,Feb,2,France,818.0
2009-02-01,2009.0,Feb,2,Germany,1212.0
2009-02-01,2009.0,Feb,2,Italy,116.0
2009-02-01,2009.0,Feb,2,Japan,588.0
2009-02-01,2009.0,Feb,2,Netherlands,680.0
2009-02-01,2009.0,Feb,2,Norway,1746.0
2009-02-01,2009.0,Feb,2,Other,2064.0
2009-02-01,2009.0,Feb,2,Poland,536.0
2009-02-01,2009.0,Feb,2,Spain,116.0
2009-02-01,2009.0,Feb,2,Sweden,1166.0
2009-02-01,2009.0,Feb,2,Switzerland,123.0
2009-02-01,2009.0,Feb,2,UK,4881.0
2009-02-01,2009.0,Feb,2,USA,1756.0
2009-03-01,2009.0,Mar,3,Canada,195.0
2009-03-01,2009.0,Mar,3,China,164.0
2009-03-01,2009.0,Mar,3,Denmark,2460.0
2009-03-01,2009.0,Mar,3,Finland,421.0
2009-03-01,2009.0,Mar,3,France,1070.0
2009-03-01,2009.0,Mar,3,Germany,1778.0
2009-03-01,2009.0,Mar,3,Italy,228.0
2009-03-01,2009.0,Mar,3,Japan,673.0
2009-03-01,2009.0,Mar,3,Netherlands,1158.0
2009-03-01,2009.0,Mar,3,Norway,2383.0
2009-03-01,2009.0,Mar,3,Other,2589.0
2009-03-01,2009.0,Mar,3,Poland,682.0
2009-03-01,2009.0,Mar,3,Spain,172.0
2009-03-01,2009.0,Mar,3,Sweden,1720.0
2009-03-01,2009.0,Mar,3,Switzerland,114.0
2009-03-01,2009.0,Mar,3,UK,5197.0
2009-03-01,2009.0,Mar,3,USA,2693.0
2009-04-01,2009.0,Apr,4,Canada,640.0
2009-04-01,2009.0,Apr,4,China,242.0
2009-04-01,2009.0,Apr,4,Denmark,3053.0
2009-04-01,2009.0,Apr,4,Finland,644.0
2009-04-01,2009.0,Apr,4,France,1382.0
2009-04-01,2009.0,Apr,4,Germany,2017.0
2009-04-01,2009.0,Apr,4,Italy,290.0
2009-04-01,2009.0,Apr,4,Japan,282.0
2009-04-01,2009.0,Apr,4,Netherlands,1020.0
2009-04-01,2009.0,Apr,4,Norway,2757.0
2009-04-01,2009.0,Apr,4,Other,3247.0
2009-04-01,2009.0,Apr,4,Poland,969.0
2009-04-01,2009.0,Apr,4,Spain,380.0
2009-04-01,2009.0,Apr,4,Sweden,2733.0
2009-04-01,2009.0,Apr,4,Switzerland,230.0
2009-04-01,2009.0,Apr,4,UK,5794.0
2009-04-01,2009.0,Apr,4,USA,2105.0
2009-05-01,2009.0,May,5,Canada,948.0
2009-05-01,2009.0,May,5,China,362.0
2009-05-01,2009.0,May,5,Denmark,3345.0
2009-05-01,2009.0,May,5,Finland,1376.0
2009-05-01,2009.0,May,5,France,1775.0
2009-05-01,2009.0,May,5,Germany,2996.0
2009-05-01,2009.0,May,5,Italy,371.0
2009-05-01,2009.0,May,5,Japan,306.0
2009-05-01,2009.0,May,5,Netherlands,1621.0
2009-05-01,2009.0,May,5,Norway,3843.0
2009-05-01,2009.0,May,5,Other,4352.0
2009-05-01,2009.0,May,5,Poland,1142.0
2009-05-01,2009.0,May,5,Spain,366.0
2009-05-01,2009.0,May,5,Sweden,3544.0
2009-05-01,2009.0,May,5,Switzerland,341.0
2009-05-01,2009.0,May,5,UK,4324.0
2009-05-01,2009.0,May,5,USA,3625.0
2009-06-01,2009.0,Jun,6,Canada,1606.0
2009-06-01,2009.0,Jun,6,China,822.0
2009-06-01,2009.0,Jun,6,Denmark,4363.0
2009-06-01,2009.0,Jun,6,Finland,1617.0
2009-06-01,2009.0,Jun,6,France,3086.0
2009-06-01,2009.0,Jun,6,Germany,7317.0
2009-06-01,2009.0,Jun,6,Italy,1284.0
2009-06-01,2009.0,Jun,6,Japan,558.0
2009-06-01,2009.0,Jun,6,Netherlands,3034.0
2009-06-01,2009.0,Jun,6,Norway,3967.0
2009-06-01,2009.0,Jun,6,Other,8796.0
2009-06-01,2009.0,Jun,6,Poland,2194.0
2009-06-01,2009.0,Jun,6,Spain,893.0
2009-06-01,2009.0,Jun,6,Sweden,3521.0
2009-06-01,2009.0,Jun,6,Switzerland,1030.0
2009-06-01,2009.0,Jun,6,UK,4377.0
2009-06-01,2009.0,Jun,6,USA,6024.0
2009-07-01,2009.0,Jul,7,Canada,2347.0
2009-07-01,2009.0,Jul,7,China,730.0
2009-07-01,2009.0,Jul,7,Denmark,7787.0
2009-07-01,2009.0,Jul,7,Finland,2159.0
2009-07-01,2009.0,Jul,7,France,6327.0
2009-07-01,2009.0,Jul,7,Germany,11619.0
2009-07-01,2009.0,Jul,7,Italy,2709.0
2009-07-01,2009.0,Jul,7,Japan,779.0
2009-07-01,2009.0,Jul,7,Netherlands,2825.0
2009-07-01,2009.0,Jul,7,Norway,4818.0
2009-07-01,2009.0,Jul,7,Other,14600.0
2009-07-01,2009.0,Jul,7,Poland,2502.0
2009-07-01,2009.0,Jul,7,Spain,3021.0
2009-07-01,2009.0,Jul,7,Sweden,4562.0
2009-07-01,2009.0,Jul,7,Switzerland,2694.0
2009-07-01,2009.0,Jul,7,UK,6319.0
2009-07-01,2009.0,Jul,7,USA,6422.0
2009-08-01,2009.0,Aug,8,Canada,2528.0
2009-08-01,2009.0,Aug,8,China,1122.0
2009-08-01,2009.0,Aug,8,Denmark,6058.0
2009-08-01,2009.0,Aug,8,Finland,1824.0
2009-08-01,2009.0,Aug,8,France,8824.0
2009-08-01,2009.0,Aug,8,Germany,14330.0
2009-08-01,2009.0,Aug,8,Italy,5895.0
2009-08-01,2009.0,Aug,8,Japan,801.0
2009-08-01,2009.0,Aug,8,Netherlands,3523.0
2009-08-01,2009.0,Aug,8,Norway,4149.0
2009-08-01,2009.0,Aug,8,Other,13308.0
2009-08-01,2009.0,Aug,8,Poland,1686.0
2009-08-01,2009.0,Aug,8,Spain,6499.0
2009-08-01,2009.0,Aug,8,Sweden,4111.0
2009-08-01,2009.0,Aug,8,Switzerland,2826.0
2009-08-01,2009.0,Aug,8,UK,7208.0
2009-08-01,2009.0,Aug,8,USA,7329.0
2009-09-01,2009.0,Sep,9,Canada,1484.0
2009-09-01,2009.0,Sep,9,China,599.0
2009-09-01,2009.0,Sep,9,Denmark,3451.0
2009-09-01,2009.0,Sep,9,Finland,1077.0
2009-09-01,2009.0,Sep,9,France,2249.0
2009-09-01,2009.0,Sep,9,Germany,5375.0
2009-09-01,2009.0,Sep,9,Italy,817.0
2009-09-01,2009.0,Sep,9,Japan,591.0
2009-09-01,2009.0,Sep,9,Netherlands,1837.0
2009-09-01,2009.0,Sep,9,Norway,4341.0
2009-09-01,2009.0,Sep,9,Other,5205.0
2009-09-01,2009.0,Sep,9,Poland,832.0
2009-09-01,2009.0,Sep,9,Spain,1167.0
2009-09-01,2009.0,Sep,9,Sweden,3290.0
2009-09-01,2009.0,Sep,9,Switzerland,582.0
2009-09-01,2009.0,Sep,9,UK,4845.0
2009-09-01,2009.0,Sep,9,USA,4721.0
2009-10-01,2009.0,Oct,10,Canada,558.0
2009-10-01,2009.0,Oct,10,China,532.0
2009-10-01,2009.0,Oct,10,Denmark,3024.0
2009-10-01,2009.0,Oct,10,Finland,1163.0
2009-10-01,2009.0,Oct,10,France,889.0
2009-10-01,2009.0,Oct,10,Germany,1726.0
2009-10-01,2009.0,Oct,10,Italy,275.0
2009-10-01,2009.0,Oct,10,Japan,491.0
2009-10-01,2009.0,Oct,10,Netherlands,1312.0
2009-10-01,2009.0,Oct,10,Norway,3480.0
2009-10-01,2009.0,Oct,10,Other,3851.0
2009-10-01,2009.0,Oct,10,Poland,787.0
2009-10-01,2009.0,Oct,10,Spain,540.0
2009-10-01,2009.0,Oct,10,Sweden,2511.0
2009-10-01,2009.0,Oct,10,Switzerland,198.0
2009-10-01,2009.0,Oct,10,UK,6088.0
2009-10-01,2009.0,Oct,10,USA,2946.0
2009-11-01,2009.0,Nov,11,Canada,223.0
2009-11-01,2009.0,Nov,11,China,235.0
2009-11-01,2009.0,Nov,11,Denmark,1640.0
2009-11-01,2009.0,Nov,11,Finland,399.0
2009-11-01,2009.0,Nov,11,France,746.0
2009-11-01,2009.0,Nov,11,Germany,1108.0
2009-11-01,2009.0,Nov,11,Italy,197.0
2009-11-01,2009.0,Nov,11,Japan,457.0
2009-11-01,2009.0,Nov,11,Netherlands,943.0
2009-11-01,2009.0,Nov,11,Norway,2433.0
2009-11-01,2009.0,Nov,11,Other,2600.0
2009-11-01,2009.0,Nov,11,Poland,535.0
2009-11-01,2009.0,Nov,11,Spain,207.0
2009-11-01,2009.0,Nov,11,Sweden,1849.0
2009-11-01,2009.0,Nov,11,Switzerland,84.0
2009-11-01,2009.0,Nov,11,UK,5017.0
2009-11-01,2009.0,Nov,11,USA,2404.0
2009-12-01,2009.0,Dec,12,Canada,192.0
2009-12-01,2009.0,Dec,12,China,294.0
2009-12-01,2009.0,Dec,12,Denmark,1294.0
2009-12-01,2009.0,Dec,12,Finland,248.0
2009-12-01,2009.0,Dec,12,France,738.0
2009-12-01,2009.0,Dec,12,Germany,919.0
2009-12-01,2009.0,Dec,12,Italy,197.0
2009-12-01,2009.0,Dec,12,Japan,551.0
2009-12-01,2009.0,Dec,12,Netherlands,750.0
2009-12-01,2009.0,Dec,12,Norway,1137.0
2009-12-01,2009.0,Dec,12,Other,2885.0
2009-12-01,2009.0,Dec,12,Poland,1789.0
2009-12-01,2009.0,Dec,12,Spain,189.0
2009-12-01,2009.0,Dec,12,Sweden,974.0
2009-12-01,2009.0,Dec,12,Switzerland,156.0
2009-12-01,2009.0,Dec,12,UK,3704.0
2009-12-01,2009.0,Dec,12,USA,1498.0
2010-01-01,2010.0,Jan,1,Other,2449.0
2010-01-01,2010.0,Jan,1,Canada,241.0
2010-01-01,2010.0,Jan,1,China,226.0
2010-01-01,2010.0,Jan,1,Denmark,1232.0
2010-01-01,2010.0,Jan,1,Finland,275.0
2010-01-01,2010.0,Jan,1,France,796.0
2010-01-01,2010.0,Jan,1,Germany,1374.0
2010-01-01,2010.0,Jan,1,Italy,252.0
2010-01-01,2010.0,Jan,1,Japan,767.0
2010-01-01,2010.0,Jan,1,Netherlands,669.0
2010-01-01,2010.0,Jan,1,Norway,1489.0
2010-01-01,2010.0,Jan,1,Poland,503.0
2010-01-01,2010.0,Jan,1,Russia,165.0
2010-01-01,2010.0,Jan,1,Spain,201.0
2010-01-01,2010.0,Jan,1,Sweden,1525.0
2010-01-01,2010.0,Jan,1,Switzerland,229.0
2010-01-01,2010.0,Jan,1,UK,4312.0
2010-01-01,2010.0,Jan,1,USA,2077.0
2010-02-01,2010.0,Feb,2,Other,2223.0
2010-02-01,2010.0,Feb,2,Canada,237.0
2010-02-01,2010.0,Feb,2,China,180.0
2010-02-01,2010.0,Feb,2,Denmark,1418.0
2010-02-01,2010.0,Feb,2,Finland,268.0
2010-02-01,2010.0,Feb,2,France,884.0
2010-02-01,2010.0,Feb,2,Germany,1263.0
2010-02-01,2010.0,Feb,2,Italy,206.0
2010-02-01,2010.0,Feb,2,Japan,751.0
2010-02-01,2010.0,Feb,2,Netherlands,839.0
2010-02-01,2010.0,Feb,2,Norway,1618.0
2010-02-01,2010.0,Feb,2,Poland,397.0
2010-02-01,2010.0,Feb,2,Russia,99.0
2010-02-01,2010.0,Feb,2,Spain,175.0
2010-02-01,2010.0,Feb,2,Sweden,1247.0
2010-02-01,2010.0,Feb,2,Switzerland,186.0
2010-02-01,2010.0,Feb,2,UK,6116.0
2010-02-01,2010.0,Feb,2,USA,2186.0
2010-03-01,2010.0,Mar,3,Other,3078.0
2010-03-01,2010.0,Mar,3,Canada,260.0
2010-03-01,2010.0,Mar,3,China,162.0
2010-03-01,2010.0,Mar,3,Denmark,2274.0
2010-03-01,2010.0,Mar,3,Finland,530.0
2010-03-01,2010.0,Mar,3,France,1604.0
2010-03-01,2010.0,Mar,3,Germany,1530.0
2010-03-01,2010.0,Mar,3,Italy,237.0
2010-03-01,2010.0,Mar,3,Japan,695.0
2010-03-01,2010.0,Mar,3,Netherlands,1188.0
2010-03-01,2010.0,Mar,3,Norway,2494.0
2010-03-01,2010.0,Mar,3,Poland,658.0
2010-03-01,2010.0,Mar,3,Russia,55.0
2010-03-01,2010.0,Mar,3,Spain,284.0
2010-03-01,2010.0,Mar,3,Sweden,1614.0
2010-03-01,2010.0,Mar,3,Switzerland,157.0
2010-03-01,2010.0,Mar,3,UK,6544.0
2010-03-01,2010.0,Mar,3,USA,3035.0
2010-04-01,2010.0,Apr,4,Other,3166.0
2010-04-01,2010.0,Apr,4,Canada,234.0
2010-04-01,2010.0,Apr,4,China,189.0
2010-04-01,2010.0,Apr,4,Denmark,1971.0
2010-04-01,2010.0,Apr,4,Finland,926.0
2010-04-01,2010.0,Apr,4,France,1141.0
2010-04-01,2010.0,Apr,4,Germany,1565.0
2010-04-01,2010.0,Apr,4,Italy,211.0
2010-04-01,2010.0,Apr,4,Japan,258.0
2010-04-01,2010.0,Apr,4,Netherlands,821.0
2010-04-01,2010.0,Apr,4,Norway,2066.0
2010-04-01,2010.0,Apr,4,Poland,632.0
2010-04-01,2010.0,Apr,4,Russia,47.0
2010-04-01,2010.0,Apr,4,Spain,509.0
2010-04-01,2010.0,Apr,4,Sweden,1773.0
2010-04-01,2010.0,Apr,4,Switzerland,175.0
2010-04-01,2010.0,Apr,4,UK,5286.0
2010-04-01,2010.0,Apr,4,USA,2117.0
2010-05-01,2010.0,May,5,Other,3611.0
2010-05-01,2010.0,May,5,Canada,887.0
2010-05-01,2010.0,May,5,China,269.0
2010-05-01,2010.0,May,5,Denmark,2841.0
2010-05-01,2010.0,May,5,Finland,842.0
2010-05-01,2010.0,May,5,France,1457.0
2010-05-01,2010.0,May,5,Germany,2816.0
2010-05-01,2010.0,May,5,Italy,299.0
2010-05-01,2010.0,May,5,Japan,184.0
2010-05-01,2010.0,May,5,Netherlands,1467.0
2010-05-01,2010.0,May,5,Norway,3141.0
2010-05-01,2010.0,May,5,Poland,772.0
2010-05-01,2010.0,May,5,Russia,111.0
2010-05-01,2010.0,May,5,Spain,327.0
2010-05-01,2010.0,May,5,Sweden,2362.0
2010-05-01,2010.0,May,5,Switzerland,305.0
2010-05-01,2010.0,May,5,UK,3137.0
2010-05-01,2010.0,May,5,USA,3470.0
2010-06-01,2010.0,Jun,6,Other,7972.0
2010-06-01,2010.0,Jun,6,Canada,2111.0
2010-06-01,2010.0,Jun,6,China,800.0
2010-06-01,2010.0,Jun,6,Denmark,4259.0
2010-06-01,2010.0,Jun,6,Finland,1459.0
2010-06-01,2010.0,Jun,6,France,3365.0
2010-06-01,2010.0,Jun,6,Germany,8412.0
2010-06-01,2010.0,Jun,6,Italy,925.0
2010-06-01,2010.0,Jun,6,Japan,335.0
2010-06-01,2010.0,Jun,6,Netherlands,1857.0
2010-06-01,2010.0,Jun,6,Norway,4276.0
2010-06-01,2010.0,Jun,6,Poland,2317.0
2010-06-01,2010.0,Jun,6,Russia,129.0
2010-06-01,2010.0,Jun,6,Spain,761.0
2010-06-01,2010.0,Jun,6,Sweden,3092.0
2010-06-01,2010.0,Jun,6,Switzerland,1013.0
2010-06-01,2010.0,Jun,6,UK,4051.0
2010-06-01,2010.0,Jun,6,USA,7257.0
2010-07-01,2010.0,Jul,7,Other,13218.0
2010-07-01,2010.0,Jul,7,Canada,2496.0
2010-07-01,2010.0,Jul,7,China,787.0
2010-07-01,2010.0,Jul,7,Denmark,8058.0
2010-07-01,2010.0,Jul,7,Finland,1769.0
2010-07-01,2010.0,Jul,7,France,6400.0
2010-07-01,2010.0,Jul,7,Germany,13306.0
2010-07-01,2010.0,Jul,7,Italy,2112.0
2010-07-01,2010.0,Jul,7,Japan,340.0
2010-07-01,2010.0,Jul,7,Netherlands,2866.0
2010-07-01,2010.0,Jul,7,Norway,4781.0
2010-07-01,2010.0,Jul,7,Poland,2511.0
2010-07-01,2010.0,Jul,7,Russia,272.0
2010-07-01,2010.0,Jul,7,Spain,3023.0
2010-07-01,2010.0,Jul,7,Sweden,4018.0
2010-07-01,2010.0,Jul,7,Switzerland,3158.0
2010-07-01,2010.0,Jul,7,UK,6222.0
2010-07-01,2010.0,Jul,7,USA,8128.0
2010-08-01,2010.0,Aug,8,Other,12782.0
2010-08-01,2010.0,Aug,8,Canada,2795.0
2010-08-01,2010.0,Aug,8,China,868.0
2010-08-01,2010.0,Aug,8,Denmark,5804.0
2010-08-01,2010.0,Aug,8,Finland,1762.0
2010-08-01,2010.0,Aug,8,France,9103.0
2010-08-01,2010.0,Aug,8,Germany,14414.0
2010-08-01,2010.0,Aug,8,Italy,4149.0
2010-08-01,2010.0,Aug,8,Japan,557.0
2010-08-01,2010.0,Aug,8,Netherlands,3265.0
2010-08-01,2010.0,Aug,8,Norway,4822.0
2010-08-01,2010.0,Aug,8,Poland,1875.0
2010-08-01,2010.0,Aug,8,Russia,378.0
2010-08-01,2010.0,Aug,8,Spain,5257.0
2010-08-01,2010.0,Aug,8,Sweden,4152.0
2010-08-01,2010.0,Aug,8,Switzerland,2829.0
2010-08-01,2010.0,Aug,8,UK,6383.0
2010-08-01,2010.0,Aug,8,USA,8363.0
2010-09-01,2010.0,Sep,9,Other,5878.0
2010-09-01,2010.0,Sep,9,Canada,1981.0
2010-09-01,2010.0,Sep,9,China,624.0
2010-09-01,2010.0,Sep,9,Denmark,3602.0
2010-09-01,2010.0,Sep,9,Finland,1004.0
2010-09-01,2010.0,Sep,9,France,1728.0
2010-09-01,2010.0,Sep,9,Germany,5200.0
2010-09-01,2010.0,Sep,9,Italy,542.0
2010-09-01,2010.0,Sep,9,Japan,419.0
2010-09-01,2010.0,Sep,9,Netherlands,1440.0
2010-09-01,2010.0,Sep,9,Norway,4074.0
2010-09-01,2010.0,Sep,9,Poland,738.0
2010-09-01,2010.0,Sep,9,Russia,79.0
2010-09-01,2010.0,Sep,9,Spain,865.0
2010-09-01,2010.0,Sep,9,Sweden,2727.0
2010-09-01,2010.0,Sep,9,Switzerland,584.0
2010-09-01,2010.0,Sep,9,UK,3749.0
2010-09-01,2010.0,Sep,9,USA,5629.0
2010-10-01,2010.0,Oct,10,Other,4228.0
2010-10-01,2010.0,Oct,10,Canada,1505.0
2010-10-01,2010.0,Oct,10,China,486.0
2010-10-01,2010.0,Oct,10,Denmark,3405.0
2010-10-01,2010.0,Oct,10,Finland,1053.0
2010-10-01,2010.0,Oct,10,France,1127.0
2010-10-01,2010.0,Oct,10,Germany,2294.0
2010-10-01,2010.0,Oct,10,Italy,259.0
2010-10-01,2010.0,Oct,10,Japan,361.0
2010-10-01,2010.0,Oct,10,Netherlands,1365.0
2010-10-01,2010.0,Oct,10,Norway,3577.0
2010-10-01,2010.0,Oct,10,Poland,801.0
2010-10-01,2010.0,Oct,10,Russia,177.0
2010-10-01,2010.0,Oct,10,Spain,377.0
2010-10-01,2010.0,Oct,10,Sweden,2359.0
2010-10-01,2010.0,Oct,10,Switzerland,306.0
2010-10-01,2010.0,Oct,10,UK,6545.0
2010-10-01,2010.0,Oct,10,USA,3844.0
2010-11-01,2010.0,Nov,11,Other,2555.0
2010-11-01,2010.0,Nov,11,Canada,339.0
2010-11-01,2010.0,Nov,11,China,297.0
2010-11-01,2010.0,Nov,11,Denmark,1720.0
2010-11-01,2010.0,Nov,11,Finland,618.0
2010-11-01,2010.0,Nov,11,France,844.0
2010-11-01,2010.0,Nov,11,Germany,1191.0
2010-11-01,2010.0,Nov,11,Italy,260.0
2010-11-01,2010.0,Nov,11,Japan,393.0
2010-11-01,2010.0,Nov,11,Netherlands,891.0
2010-11-01,2010.0,Nov,11,Norway,2189.0
2010-11-01,2010.0,Nov,11,Poland,522.0
2010-11-01,2010.0,Nov,11,Russia,184.0
2010-11-01,2010.0,Nov,11,Spain,199.0
2010-11-01,2010.0,Nov,11,Sweden,1878.0
2010-11-01,2010.0,Nov,11,Switzerland,125.0
2010-11-01,2010.0,Nov,11,UK,4229.0
2010-11-01,2010.0,Nov,11,USA,2806.0
2010-12-01,2010.0,Dec,12,Other,2609.0
2010-12-01,2010.0,Dec,12,Canada,361.0
2010-12-01,2010.0,Dec,12,China,306.0
2010-12-01,2010.0,Dec,12,Denmark,1555.0
2010-12-01,2010.0,Dec,12,Finland,506.0
2010-12-01,2010.0,Dec,12,France,806.0
2010-12-01,2010.0,Dec,12,Germany,1012.0
2010-12-01,2010.0,Dec,12,Italy,240.0
2010-12-01,2010.0,Dec,12,Japan,520.0
2010-12-01,2010.0,Dec,12,Netherlands,613.0
2010-12-01,2010.0,Dec,12,Norway,1135.0
2010-12-01,2010.0,Dec,12,Poland,1527.0
2010-12-01,2010.0,Dec,12,Russia,59.0
2010-12-01,2010.0,Dec,12,Spain,259.0
2010-12-01,2010.0,Dec,12,Sweden,1197.0
2010-12-01,2010.0,Dec,12,Switzerland,96.0
2010-12-01,2010.0,Dec,12,UK,3752.0
2010-12-01,2010.0,Dec,12,USA,2254.0
2011-01-01,2011.0,Jan,1,Canada,352.0
2011-01-01,2011.0,Jan,1,China,183.0
2011-01-01,2011.0,Jan,1,Denmark,1625.0
2011-01-01,2011.0,Jan,1,Finland,443.0
2011-01-01,2011.0,Jan,1,France,1451.0
2011-01-01,2011.0,Jan,1,Germany,1538.0
2011-01-01,2011.0,Jan,1,Italy,301.0
2011-01-01,2011.0,Jan,1,Japan,835.0
2011-01-01,2011.0,Jan,1,Netherlands,698.0
2011-01-01,2011.0,Jan,1,Norway,1506.0
2011-01-01,2011.0,Jan,1,Other,2488.0
2011-01-01,2011.0,Jan,1,Poland,521.0
2011-01-01,2011.0,Jan,1,Russia,237.0
2011-01-01,2011.0,Jan,1,Spain,301.0
2011-01-01,2011.0,Jan,1,Sweden,2033.0
2011-01-01,2011.0,Jan,1,Switzerland,315.0
2011-01-01,2011.0,Jan,1,UK,4526.0
2011-01-01,2011.0,Jan,1,USA,2909.0
2011-02-01,2011.0,Feb,2,Canada,343.0
2011-02-01,2011.0,Feb,2,China,217.0
2011-02-01,2011.0,Feb,2,Denmark,1472.0
2011-02-01,2011.0,Feb,2,Finland,228.0
2011-02-01,2011.0,Feb,2,France,1268.0
2011-02-01,2011.0,Feb,2,Germany,1310.0
2011-02-01,2011.0,Feb,2,Italy,216.0
2011-02-01,2011.0,Feb,2,Japan,712.0
2011-02-01,2011.0,Feb,2,Netherlands,969.0
2011-02-01,2011.0,Feb,2,Norway,1799.0
2011-02-01,2011.0,Feb,2,Other,2231.0
2011-02-01,2011.0,Feb,2,Poland,475.0
2011-02-01,2011.0,Feb,2,Russia,81.0
2011-02-01,2011.0,Feb,2,Spain,258.0
2011-02-01,2011.0,Feb,2,Sweden,1185.0
2011-02-01,2011.0,Feb,2,Switzerland,152.0
2011-02-01,2011.0,Feb,2,UK,7033.0
2011-02-01,2011.0,Feb,2,USA,2900.0
2011-03-01,2011.0,Mar,3,Canada,485.0
2011-03-01,2011.0,Mar,3,China,239.0
2011-03-01,2011.0,Mar,3,Denmark,2208.0
2011-03-01,2011.0,Mar,3,Finland,339.0
2011-03-01,2011.0,Mar,3,France,1582.0
2011-03-01,2011.0,Mar,3,Germany,2133.0
2011-03-01,2011.0,Mar,3,Italy,247.0
2011-03-01,2011.0,Mar,3,Japan,589.0
2011-03-01,2011.0,Mar,3,Netherlands,1191.0
2011-03-01,2011.0,Mar,3,Norway,2289.0
2011-03-01,2011.0,Mar,3,Other,2783.0
